DATA,,,,,,
key,data,,,,,
token_name,Bonfida,,,,,
token_symbol,FIDA,,,,,
start_date,31/12/2020,,,,,
start_tokens,1000000000,,,,,
emission_schedule,1D,,,,,
emission_type,linear_unlock,,,,,
emission_incentive,,,,,,
DISTRIBUTION,,,,,,
entity,Seed,Liquidity,IEO,Serum Ecosystem Incentives,Team,Bonfida Foundation
type,percentage,percentage,percentage,percentage,percentage,percentage
group,investors,ecosystem,public,ecosystem,team_advisors,foundation
emission,unlock,unlock,unlock,unlock,unlock,unlock
t1352,8.104927007,2,0.6,9.204379562,9.005474453,61.59744526
t1353,8.113138686,2,0.6,9.211678832,9.01459854,61.65985401
t1354,8.121350365,2,0.6,9.218978102,9.023722628,61.72226277
t1355,8.129562044,2,0.6,9.226277372,9.032846715,61.78467153
t1356,8.137773723,2,0.6,9.233576642,9.041970803,61.84708029
t1357,8.145985401,2,0.6,9.240875912,9.051094891,61.90948905
t1358,8.15419708,2,0.6,9.248175182,9.060218978,61.97189781
t1359,8.162408759,2,0.6,9.255474453,9.069343066,62.03430657
t1360,8.170620438,2,0.6,9.262773723,9.078467153,62.09671533
t1361,8.178832117,2,0.6,9.270072993,9.087591241,62.15912409
t1362,8.187043796,2,0.6,9.277372263,9.096715328,62.22153285
t1363,8.195255474,2,0.6,9.284671533,9.105839416,62.28394161
t1364,8.203467153,2,0.6,9.291970803,9.114963504,62.34635036
t1365,8.211678832,2,0.6,9.299270073,9.124087591,62.40875912
t1366,8.219890511,2,0.6,9.306569343,9.133211679,62.47116788
t1367,8.22810219,2,0.6,9.313868613,9.142335766,62.53357664
t1368,8.236313869,2,0.6,9.321167883,9.151459854,62.5959854
t1369,8.244525547,2,0.6,9.328467153,9.160583942,62.65839416
t1370,8.252737226,2,0.6,9.335766423,9.169708029,62.72080292
t1371,8.260948905,2,0.6,9.343065693,9.178832117,62.78321168
t1372,8.269160584,2,0.6,9.350364964,9.187956204,62.84562044
t1373,8.277372263,2,0.6,9.357664234,9.197080292,62.9080292
t1374,8.285583942,2,0.6,9.364963504,9.20620438,62.97043796
t1375,8.29379562,2,0.6,9.372262774,9.215328467,63.03284672
t1376,8.302007299,2,0.6,9.379562044,9.224452555,63.09525547
t1377,8.310218978,2,0.6,9.386861314,9.233576642,63.15766423
t1378,8.318430657,2,0.6,9.394160584,9.24270073,63.22007299
t1379,8.326642336,2,0.6,9.401459854,9.251824818,63.28248175
t1380,8.334854015,2,0.6,9.408759124,9.260948905,63.34489051
t1381,8.343065693,2,0.6,9.416058394,9.270072993,63.40729927
t1382,8.351277372,2,0.6,9.423357664,9.27919708,63.46970803
t1383,8.359489051,2,0.6,9.430656934,9.288321168,63.53211679
t1384,8.36770073,2,0.6,9.437956204,9.297445255,63.59452555
t1385,8.375912409,2,0.6,9.445255474,9.306569343,63.65693431
t1386,8.384124088,2,0.6,9.452554745,9.315693431,63.71934307
t1387,8.392335766,2,0.6,9.459854015,9.324817518,63.78175182
t1388,8.400547445,2,0.6,9.467153285,9.333941606,63.84416058
t1389,8.408759124,2,0.6,9.474452555,9.343065693,63.90656934
t1390,8.416970803,2,0.6,9.481751825,9.352189781,63.9689781
t1391,8.425182482,2,0.6,9.489051095,9.361313869,64.03138686
t1392,8.433394161,2,0.6,9.496350365,9.370437956,64.09379562
t1393,8.441605839,2,0.6,9.503649635,9.379562044,64.15620438
t1394,8.449817518,2,0.6,9.510948905,9.388686131,64.21861314
t1395,8.458029197,2,0.6,9.518248175,9.397810219,64.2810219
t1396,8.466240876,2,0.6,9.525547445,9.406934307,64.34343066
t1397,8.474452555,2,0.6,9.532846715,9.416058394,64.40583942
t1398,8.482664234,2,0.6,9.540145985,9.425182482,64.46824818
t1399,8.490875912,2,0.6,9.547445255,9.434306569,64.53065693
t1400,8.499087591,2,0.6,9.554744526,9.443430657,64.59306569
t1401,8.50729927,2,0.6,9.562043796,9.452554745,64.65547445
t1402,8.515510949,2,0.6,9.569343066,9.461678832,64.71788321
t1403,8.523722628,2,0.6,9.576642336,9.47080292,64.78029197
t1404,8.531934307,2,0.6,9.583941606,9.479927007,64.84270073
t1405,8.540145985,2,0.6,9.591240876,9.489051095,64.90510949
t1406,8.548357664,2,0.6,9.598540146,9.498175182,64.96751825
t1407,8.556569343,2,0.6,9.605839416,9.50729927,65.02992701
t1408,8.564781022,2,0.6,9.613138686,9.516423358,65.09233577
t1409,8.572992701,2,0.6,9.620437956,9.525547445,65.15474453
t1410,8.58120438,2,0.6,9.627737226,9.534671533,65.21715328
t1411,8.589416058,2,0.6,9.635036496,9.54379562,65.27956204
t1412,8.597627737,2,0.6,9.642335766,9.552919708,65.3419708
t1413,8.605839416,2,0.6,9.649635036,9.562043796,65.40437956
t1414,8.614051095,2,0.6,9.656934307,9.571167883,65.46678832
t1415,8.622262774,2,0.6,9.664233577,9.580291971,65.52919708
t1416,8.630474453,2,0.6,9.671532847,9.589416058,65.59160584
t1417,8.638686131,2,0.6,9.678832117,9.598540146,65.6540146
t1418,8.64689781,2,0.6,9.686131387,9.607664234,65.71642336
t1419,8.655109489,2,0.6,9.693430657,9.616788321,65.77883212
t1420,8.663321168,2,0.6,9.700729927,9.625912409,65.84124088
t1421,8.671532847,2,0.6,9.708029197,9.635036496,65.90364964
t1422,8.679744526,2,0.6,9.715328467,9.644160584,65.96605839
t1423,8.687956204,2,0.6,9.722627737,9.653284672,66.02846715
t1424,8.696167883,2,0.6,9.729927007,9.662408759,66.09087591
t1425,8.704379562,2,0.6,9.737226277,9.671532847,66.15328467
t1426,8.712591241,2,0.6,9.744525547,9.680656934,66.21569343
t1427,8.72080292,2,0.6,9.751824818,9.689781022,66.27810219
t1428,8.729014599,2,0.6,9.759124088,9.698905109,66.34051095
t1429,8.737226277,2,0.6,9.766423358,9.708029197,66.40291971
t1430,8.745437956,2,0.6,9.773722628,9.717153285,66.46532847
t1431,8.753649635,2,0.6,9.781021898,9.726277372,66.52773723
t1432,8.761861314,2,0.6,9.788321168,9.73540146,66.59014599
t1433,8.770072993,2,0.6,9.795620438,9.744525547,66.65255474
t1434,8.778284672,2,0.6,9.802919708,9.753649635,66.7149635
t1435,8.78649635,2,0.6,9.810218978,9.762773723,66.77737226
t1436,8.794708029,2,0.6,9.817518248,9.77189781,66.83978102
t1437,8.802919708,2,0.6,9.824817518,9.781021898,66.90218978
t1438,8.811131387,2,0.6,9.832116788,9.790145985,66.96459854
t1439,8.819343066,2,0.6,9.839416058,9.799270073,67.0270073
t1440,8.827554745,2,0.6,9.846715328,9.808394161,67.08941606
t1441,8.835766423,2,0.6,9.854014599,9.817518248,67.15182482
t1442,8.843978102,2,0.6,9.861313869,9.826642336,67.21423358
t1443,8.852189781,2,0.6,9.868613139,9.835766423,67.27664234
t1444,8.86040146,2,0.6,9.875912409,9.844890511,67.33905109
t1445,8.868613139,2,0.6,9.883211679,9.854014599,67.40145985
t1446,8.876824818,2,0.6,9.890510949,9.863138686,67.46386861
t1447,8.885036496,2,0.6,9.897810219,9.872262774,67.52627737
t1448,8.893248175,2,0.6,9.905109489,9.881386861,67.58868613
t1449,8.901459854,2,0.6,9.912408759,9.890510949,67.65109489
t1450,8.909671533,2,0.6,9.919708029,9.899635036,67.71350365
t1451,8.917883212,2,0.6,9.927007299,9.908759124,67.77591241
t1452,8.926094891,2,0.6,9.934306569,9.917883212,67.83832117
t1453,8.934306569,2,0.6,9.941605839,9.927007299,67.90072993
t1454,8.942518248,2,0.6,9.948905109,9.936131387,67.96313869
t1455,8.950729927,2,0.6,9.95620438,9.945255474,68.02554745
t1456,8.958941606,2,0.6,9.96350365,9.954379562,68.0879562
t1457,8.967153285,2,0.6,9.97080292,9.96350365,68.15036496
t1458,8.975364964,2,0.6,9.97810219,9.972627737,68.21277372
t1459,8.983576642,2,0.6,9.98540146,9.981751825,68.27518248
t1460,8.991788321,2,0.6,9.99270073,9.990875912,68.33759124
t1461,9,2,0.6,10,10,68.4
