DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,01/12/2021,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,investor,public,ecosystem,ecosystem,foundation,ecosystem,team_advisors,team_advisors,ecosystem
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
t1355,2.25821,5,9.85538,10.12956,2.25821,4.51642,6.77464,4.51642,5.33896
t1356,2.26049,5,9.86382,10.13777,2.26049,4.52099,6.78148,4.52099,5.34284
t1357,2.26277,5,9.87226,10.14599,2.26277,4.52555,6.78832,4.52555,5.34672
t1358,2.26505,5,9.8807,10.1542,2.26505,4.53011,6.79516,4.53011,5.35059
t1359,2.26734,5,9.88914,10.16241,2.26734,4.53467,6.80201,4.53467,5.35447
t1360,2.26962,5,9.89758,10.17062,2.26962,4.53923,6.80885,4.53923,5.35835
t1361,2.2719,5,9.90602,10.17883,2.2719,4.5438,6.81569,4.5438,5.36223
t1362,2.27418,5,9.91446,10.18704,2.27418,4.54836,6.82254,4.54836,5.3661
t1363,2.27646,5,9.9229,10.19526,2.27646,4.55292,6.82938,4.55292,5.36998
t1364,2.27874,5,9.93134,10.20347,2.27874,4.55748,6.83622,4.55748,5.37386
t1365,2.28102,5,9.93978,10.21168,2.28102,4.56204,6.84307,4.56204,5.37774
t1366,2.2833,5,9.94822,10.21989,2.2833,4.56661,6.84991,4.56661,5.38161
t1367,2.28558,5,9.95666,10.2281,2.28558,4.57117,6.85675,4.57117,5.38549
t1368,2.28786,5,9.9651,10.23631,2.28786,4.57573,6.86359,4.57573,5.38937
t1369,2.29015,5,9.97354,10.24453,2.29015,4.58029,6.87044,4.58029,5.39325
t1370,2.29243,5,9.98198,10.25274,2.29243,4.58485,6.87728,4.58485,5.39713
t1371,2.29471,5,9.99042,10.26095,2.29471,4.58942,6.88412,4.58942,5.401
t1372,2.29699,5,9.99886,10.26916,2.29699,4.59398,6.89097,4.59398,5.40488
t1373,2.29927,5,10.0073,10.27737,2.29927,4.59854,6.89781,4.59854,5.40876
t1374,2.30155,5,10.01574,10.28558,2.30155,4.6031,6.90465,4.6031,5.41264
t1375,2.30383,5,10.02418,10.2938,2.30383,4.60766,6.9115,4.60766,5.41651
t1376,2.30611,5,10.03262,10.30201,2.30611,4.61223,6.91834,4.61223,5.42039
t1377,2.30839,5,10.04106,10.31022,2.30839,4.61679,6.92518,4.61679,5.42427
t1378,2.31068,5,10.0495,10.31843,2.31068,4.62135,6.93203,4.62135,5.42815
t1379,2.31296,5,10.05794,10.32664,2.31296,4.62591,6.93887,4.62591,5.43203
t1380,2.31524,5,10.06638,10.33485,2.31524,4.63047,6.94571,4.63047,5.4359
t1381,2.31752,5,10.07482,10.34307,2.31752,4.63504,6.95255,4.63504,5.43978
t1382,2.3198,5,10.08326,10.35128,2.3198,4.6396,6.9594,4.6396,5.44366
t1383,2.32208,5,10.0917,10.35949,2.32208,4.64416,6.96624,4.64416,5.44754
t1384,2.32436,5,10.10014,10.3677,2.32436,4.64872,6.97308,4.64872,5.45141
t1385,2.32664,5,10.10858,10.37591,2.32664,4.65328,6.97993,4.65328,5.45529
t1386,2.32892,5,10.11702,10.38412,2.32892,4.65785,6.98677,4.65785,5.45917
t1387,2.3312,5,10.12546,10.39234,2.3312,4.66241,6.99361,4.66241,5.46305
t1388,2.33349,5,10.1339,10.40055,2.33349,4.66697,7.00046,4.66697,5.46693
t1389,2.33577,5,10.14234,10.40876,2.33577,4.67153,7.0073,4.67153,5.4708
t1390,2.33805,5,10.15078,10.41697,2.33805,4.67609,7.01414,4.67609,5.47468
t1391,2.34033,5,10.15922,10.42518,2.34033,4.68066,7.02099,4.68066,5.47856
t1392,2.34261,5,10.16766,10.43339,2.34261,4.68522,7.02783,4.68522,5.48244
t1393,2.34489,5,10.17609,10.44161,2.34489,4.68978,7.03467,4.68978,5.48631
t1394,2.34717,5,10.18453,10.44982,2.34717,4.69434,7.04151,4.69434,5.49019
t1395,2.34945,5,10.19297,10.45803,2.34945,4.69891,7.04836,4.69891,5.49407
t1396,2.35173,5,10.20141,10.46624,2.35173,4.70347,7.0552,4.70347,5.49795
t1397,2.35401,5,10.20985,10.47445,2.35401,4.70803,7.06204,4.70803,5.50182
t1398,2.3563,5,10.21829,10.48266,2.3563,4.71259,7.06889,4.71259,5.5057
t1399,2.35858,5,10.22673,10.49088,2.35858,4.71715,7.07573,4.71715,5.50958
t1400,2.36086,5,10.23517,10.49909,2.36086,4.72172,7.08257,4.72172,5.51346
t1401,2.36314,5,10.24361,10.5073,2.36314,4.72628,7.08942,4.72628,5.51734
t1402,2.36542,5,10.25205,10.51551,2.36542,4.73084,7.09626,4.73084,5.52121
t1403,2.3677,5,10.26049,10.52372,2.3677,4.7354,7.1031,4.7354,5.52509
t1404,2.36998,5,10.26893,10.53193,2.36998,4.73996,7.10995,4.73996,5.52897
t1405,2.37226,5,10.27737,10.54015,2.37226,4.74453,7.11679,4.74453,5.53285
t1406,2.37454,5,10.28581,10.54836,2.37454,4.74909,7.12363,4.74909,5.53672
t1407,2.37682,5,10.29425,10.55657,2.37682,4.75365,7.13047,4.75365,5.5406
t1408,2.37911,5,10.30269,10.56478,2.37911,4.75821,7.13732,4.75821,5.54448
t1409,2.38139,5,10.31113,10.57299,2.38139,4.76277,7.14416,4.76277,5.54836
t1410,2.38367,5,10.31957,10.5812,2.38367,4.76734,7.151,4.76734,5.55224
t1411,2.38595,5,10.32801,10.58942,2.38595,4.7719,7.15785,4.7719,5.55611
t1412,2.38823,5,10.33645,10.59763,2.38823,4.77646,7.16469,4.77646,5.55999
t1413,2.39051,5,10.34489,10.60584,2.39051,4.78102,7.17153,4.78102,5.56387
t1414,2.39279,5,10.35333,10.61405,2.39279,4.78558,7.17838,4.78558,5.56775
t1415,2.39507,5,10.36177,10.62226,2.39507,4.79015,7.18522,4.79015,5.57162
t1416,2.39735,5,10.37021,10.63047,2.39735,4.79471,7.19206,4.79471,5.5755
t1417,2.39964,5,10.37865,10.63869,2.39964,4.79927,7.19891,4.79927,5.57938
t1418,2.40192,5,10.38709,10.6469,2.40192,4.80383,7.20575,4.80383,5.58326
t1419,2.4042,5,10.39553,10.65511,2.4042,4.80839,7.21259,4.80839,5.58714
t1420,2.40648,5,10.40397,10.66332,2.40648,4.81296,7.21943,4.81296,5.59101
t1421,2.40876,5,10.41241,10.67153,2.40876,4.81752,7.22628,4.81752,5.59489
t1422,2.41104,5,10.42085,10.67974,2.41104,4.82208,7.23312,4.82208,5.59877
t1423,2.41332,5,10.42929,10.68796,2.41332,4.82664,7.23996,4.82664,5.60265
t1424,2.4156,5,10.43773,10.69617,2.4156,4.8312,7.24681,4.8312,5.60652
t1425,2.41788,5,10.44617,10.70438,2.41788,4.83577,7.25365,4.83577,5.6104
t1426,2.42016,5,10.45461,10.71259,2.42016,4.84033,7.26049,4.84033,5.61428
t1427,2.42245,5,10.46305,10.7208,2.42245,4.84489,7.26734,4.84489,5.61816
t1428,2.42473,5,10.47149,10.72901,2.42473,4.84945,7.27418,4.84945,5.62203
t1429,2.42701,5,10.47993,10.73723,2.42701,4.85401,7.28102,4.85401,5.62591
t1430,2.42929,5,10.48837,10.74544,2.42929,4.85858,7.28786,4.85858,5.62979
t1431,2.43157,5,10.49681,10.75365,2.43157,4.86314,7.29471,4.86314,5.63367
t1432,2.43385,5,10.50525,10.76186,2.43385,4.8677,7.30155,4.8677,5.63755
t1433,2.43613,5,10.51369,10.77007,2.43613,4.87226,7.30839,4.87226,5.64142
t1434,2.43841,5,10.52213,10.77828,2.43841,4.87682,7.31524,4.87682,5.6453
t1435,2.44069,5,10.53057,10.7865,2.44069,4.88139,7.32208,4.88139,5.64918
t1436,2.44297,5,10.53901,10.79471,2.44297,4.88595,7.32892,4.88595,5.65306
t1437,2.44526,5,10.54745,10.80292,2.44526,4.89051,7.33577,4.89051,5.65693
t1438,2.44754,5,10.55589,10.81113,2.44754,4.89507,7.34261,4.89507,5.66081
t1439,2.44982,5,10.56432,10.81934,2.44982,4.89964,7.34945,4.89964,5.66469
t1440,2.4521,5,10.57276,10.82755,2.4521,4.9042,7.3563,4.9042,5.66857
t1441,2.45438,5,10.5812,10.83577,2.45438,4.90876,7.36314,4.90876,5.67245
t1442,2.45666,5,10.58964,10.84398,2.45666,4.91332,7.36998,4.91332,5.67632
t1443,2.45894,5,10.59808,10.85219,2.45894,4.91788,7.37682,4.91788,5.6802
t1444,2.46122,5,10.60652,10.8604,2.46122,4.92245,7.38367,4.92245,5.68408
t1445,2.4635,5,10.61496,10.86861,2.4635,4.92701,7.39051,4.92701,5.68796
t1446,2.46578,5,10.6234,10.87682,2.46578,4.93157,7.39735,4.93157,5.69183
t1447,2.46807,5,10.63184,10.88504,2.46807,4.93613,7.4042,4.93613,5.69571
t1448,2.47035,5,10.64028,10.89325,2.47035,4.94069,7.41104,4.94069,5.69959
t1449,2.47263,5,10.64872,10.90146,2.47263,4.94526,7.41788,4.94526,5.70347
t1450,2.47491,5,10.65716,10.90967,2.47491,4.94982,7.42473,4.94982,5.70734
t1451,2.47719,5,10.6656,10.91788,2.47719,4.95438,7.43157,4.95438,5.71122
t1452,2.47947,5,10.67404,10.92609,2.47947,4.95894,7.43841,4.95894,5.7151
t1453,2.48175,5,10.68248,10.93431,2.48175,4.9635,7.44526,4.9635,5.71898
t1454,2.48403,5,10.69092,10.94252,2.48403,4.96807,7.4521,4.96807,5.72286
t1455,2.48631,5,10.69936,10.95073,2.48631,4.97263,7.45894,4.97263,5.72673
t1456,2.48859,5,10.7078,10.95894,2.48859,4.97719,7.46578,4.97719,5.73061
t1457,2.49088,5,10.71624,10.96715,2.49088,4.98175,7.47263,4.98175,5.73449
t1458,2.49316,5,10.72468,10.97536,2.49316,4.98631,7.47947,4.98631,5.73837
t1459,2.49544,5,10.73312,10.98358,2.49544,4.99088,7.48631,4.99088,5.74224
t1460,2.49772,5,10.74156,10.99179,2.49772,4.99544,7.49316,4.99544,5.74612
t1461,2.5,5,10.75,11,2.5,5,7.5,5,5.75
t1462,2.50228,5,10.75844,11.00821,2.50228,5.00456,7.50684,5.00456,5.75388
t1463,2.50456,5,10.76688,11.01642,2.50456,5.00912,7.51369,5.00912,5.75776
t1464,2.50684,5,10.77532,11.02464,2.50684,5.01369,7.52053,5.01369,5.76163
t1465,2.50912,5,10.78376,11.03285,2.50912,5.01825,7.52737,5.01825,5.76551
t1466,2.51141,5,10.7922,11.04106,2.51141,5.02281,7.53422,5.02281,5.76939
t1467,2.51369,5,10.80064,11.04927,2.51369,5.02737,7.54106,5.02737,5.77327
t1468,2.51597,5,10.80908,11.05748,2.51597,5.03193,7.5479,5.03193,5.77714
t1469,2.51825,5,10.81752,11.06569,2.51825,5.0365,7.55474,5.0365,5.78102
t1470,2.52053,5,10.82596,11.07391,2.52053,5.04106,7.56159,5.04106,5.7849
t1471,2.52281,5,10.8344,11.08212,2.52281,5.04562,7.56843,5.04562,5.78878
t1472,2.52509,5,10.84284,11.09033,2.52509,5.05018,7.57527,5.05018,5.79266
t1473,2.52737,5,10.85128,11.09854,2.52737,5.05474,7.58212,5.05474,5.79653
t1474,2.52965,5,10.85972,11.10675,2.52965,5.05931,7.58896,5.05931,5.80041
t1475,2.53193,5,10.86816,11.11496,2.53193,5.06387,7.5958,5.06387,5.80429
t1476,2.53422,5,10.8766,11.12318,2.53422,5.06843,7.60265,5.06843,5.80817
t1477,2.5365,5,10.88504,11.13139,2.5365,5.07299,7.60949,5.07299,5.81204
t1478,2.53878,5,10.89348,11.1396,2.53878,5.07755,7.61633,5.07755,5.81592
t1479,2.54106,5,10.90192,11.14781,2.54106,5.08212,7.62318,5.08212,5.8198
t1480,2.54334,5,10.91036,11.15602,2.54334,5.08668,7.63002,5.08668,5.82368
t1481,2.54562,5,10.9188,11.16423,2.54562,5.09124,7.63686,5.09124,5.82755
t1482,2.5479,5,10.92724,11.17245,2.5479,5.0958,7.6437,5.0958,5.83143
t1483,2.55018,5,10.93568,11.18066,2.55018,5.10036,7.65055,5.10036,5.83531
t1484,2.55246,5,10.94411,11.18887,2.55246,5.10493,7.65739,5.10493,5.83919
t1485,2.55474,5,10.95255,11.19708,2.55474,5.10949,7.66423,5.10949,5.84307
t1486,2.55703,5,10.96099,11.20529,2.55703,5.11405,7.67108,5.11405,5.84694
t1487,2.55931,5,10.96943,11.2135,2.55931,5.11861,7.67792,5.11861,5.85082
t1488,2.56159,5,10.97787,11.22172,2.56159,5.12318,7.68476,5.12318,5.8547
t1489,2.56387,5,10.98631,11.22993,2.56387,5.12774,7.69161,5.12774,5.85858
t1490,2.56615,5,10.99475,11.23814,2.56615,5.1323,7.69845,5.1323,5.86245
t1491,2.56843,5,11.00319,11.24635,2.56843,5.13686,7.70529,5.13686,5.86633
t1492,2.57071,5,11.01163,11.25456,2.57071,5.14142,7.71214,5.14142,5.87021
t1493,2.57299,5,11.02007,11.26277,2.57299,5.14599,7.71898,5.14599,5.87409
t1494,2.57527,5,11.02851,11.27099,2.57527,5.15055,7.72582,5.15055,5.87797
t1495,2.57755,5,11.03695,11.2792,2.57755,5.15511,7.73266,5.15511,5.88184
t1496,2.57984,5,11.04539,11.28741,2.57984,5.15967,7.73951,5.15967,5.88572
t1497,2.58212,5,11.05383,11.29562,2.58212,5.16423,7.74635,5.16423,5.8896
t1498,2.5844,5,11.06227,11.30383,2.5844,5.1688,7.75319,5.1688,5.89348
t1499,2.58668,5,11.07071,11.31204,2.58668,5.17336,7.76004,5.17336,5.89735
t1500,2.58896,5,11.07915,11.32026,2.58896,5.17792,7.76688,5.17792,5.90123
t1501,2.59124,5,11.08759,11.32847,2.59124,5.18248,7.77372,5.18248,5.90511
t1502,2.59352,5,11.09603,11.33668,2.59352,5.18704,7.78057,5.18704,5.90899
t1503,2.5958,5,11.10447,11.34489,2.5958,5.19161,7.78741,5.19161,5.91286
t1504,2.59808,5,11.11291,11.3531,2.59808,5.19617,7.79425,5.19617,5.91674
t1505,2.60036,5,11.12135,11.36131,2.60036,5.20073,7.80109,5.20073,5.92062
t1506,2.60265,5,11.12979,11.36953,2.60265,5.20529,7.80794,5.20529,5.9245
t1507,2.60493,5,11.13823,11.37774,2.60493,5.20985,7.81478,5.20985,5.92838
t1508,2.60721,5,11.14667,11.38595,2.60721,5.21442,7.82162,5.21442,5.93225
t1509,2.60949,5,11.15511,11.39416,2.60949,5.21898,7.82847,5.21898,5.93613
t1510,2.61177,5,11.16355,11.40237,2.61177,5.22354,7.83531,5.22354,5.94001
t1511,2.61405,5,11.17199,11.41058,2.61405,5.2281,7.84215,5.2281,5.94389
t1512,2.61633,5,11.18043,11.4188,2.61633,5.23266,7.849,5.23266,5.94776
t1513,2.61861,5,11.18887,11.42701,2.61861,5.23723,7.85584,5.23723,5.95164
t1514,2.62089,5,11.19731,11.43522,2.62089,5.24179,7.86268,5.24179,5.95552
t1515,2.62318,5,11.20575,11.44343,2.62318,5.24635,7.86953,5.24635,5.9594
t1516,2.62546,5,11.21419,11.45164,2.62546,5.25091,7.87637,5.25091,5.96328
t1517,2.62774,5,11.22263,11.45985,2.62774,5.25547,7.88321,5.25547,5.96715
t1518,2.63002,5,11.23107,11.46807,2.63002,5.26004,7.89005,5.26004,5.97103
t1519,2.6323,5,11.23951,11.47628,2.6323,5.2646,7.8969,5.2646,5.97491
t1520,2.63458,5,11.24795,11.48449,2.63458,5.26916,7.90374,5.26916,5.97879
t1521,2.63686,5,11.25639,11.4927,2.63686,5.27372,7.91058,5.27372,5.98266
t1522,2.63914,5,11.26483,11.50091,2.63914,5.27828,7.91743,5.27828,5.98654
t1523,2.64142,5,11.27327,11.50912,2.64142,5.28285,7.92427,5.28285,5.99042
t1524,2.6437,5,11.28171,11.51734,2.6437,5.28741,7.93111,5.28741,5.9943
t1525,2.64599,5,11.29015,11.52555,2.64599,5.29197,7.93796,5.29197,5.99818
t1526,2.64827,5,11.29859,11.53376,2.64827,5.29653,7.9448,5.29653,6.00205
t1527,2.65055,5,11.30703,11.54197,2.65055,5.30109,7.95164,5.30109,6.00593
t1528,2.65283,5,11.31547,11.55018,2.65283,5.30566,7.95849,5.30566,6.00981
t1529,2.65511,5,11.32391,11.55839,2.65511,5.31022,7.96533,5.31022,6.01369
t1530,2.65739,5,11.33234,11.56661,2.65739,5.31478,7.97217,5.31478,6.01756
t1531,2.65967,5,11.34078,11.57482,2.65967,5.31934,7.97901,5.31934,6.02144
t1532,2.66195,5,11.34922,11.58303,2.66195,5.32391,7.98586,5.32391,6.02532
t1533,2.66423,5,11.35766,11.59124,2.66423,5.32847,7.9927,5.32847,6.0292
t1534,2.66651,5,11.3661,11.59945,2.66651,5.33303,7.99954,5.33303,6.03307
t1535,2.6688,5,11.37454,11.60766,2.6688,5.33759,8.00639,5.33759,6.03695
t1536,2.67108,5,11.38298,11.61588,2.67108,5.34215,8.01323,5.34215,6.04083
t1537,2.67336,5,11.39142,11.62409,2.67336,5.34672,8.02007,5.34672,6.04471
t1538,2.67564,5,11.39986,11.6323,2.67564,5.35128,8.02692,5.35128,6.04859
t1539,2.67792,5,11.4083,11.64051,2.67792,5.35584,8.03376,5.35584,6.05246
t1540,2.6802,5,11.41674,11.64872,2.6802,5.3604,8.0406,5.3604,6.05634
t1541,2.68248,5,11.42518,11.65693,2.68248,5.36496,8.04745,5.36496,6.06022
t1542,2.68476,5,11.43362,11.66515,2.68476,5.36953,8.05429,5.36953,6.0641
t1543,2.68704,5,11.44206,11.67336,2.68704,5.37409,8.06113,5.37409,6.06797
t1544,2.68932,5,11.4505,11.68157,2.68932,5.37865,8.06797,5.37865,6.07185
t1545,2.69161,5,11.45894,11.68978,2.69161,5.38321,8.07482,5.38321,6.07573
t1546,2.69389,5,11.46738,11.69799,2.69389,5.38777,8.08166,5.38777,6.07961
t1547,2.69617,5,11.47582,11.7062,2.69617,5.39234,8.0885,5.39234,6.08349
t1548,2.69845,5,11.48426,11.71442,2.69845,5.3969,8.09535,5.3969,6.08736
t1549,2.70073,5,11.4927,11.72263,2.70073,5.40146,8.10219,5.40146,6.09124
t1550,2.70301,5,11.50114,11.73084,2.70301,5.40602,8.10903,5.40602,6.09512
t1551,2.70529,5,11.50958,11.73905,2.70529,5.41058,8.11588,5.41058,6.099
t1552,2.70757,5,11.51802,11.74726,2.70757,5.41515,8.12272,5.41515,6.10287
t1553,2.70985,5,11.52646,11.75547,2.70985,5.41971,8.12956,5.41971,6.10675
t1554,2.71214,5,11.5349,11.76369,2.71214,5.42427,8.13641,5.42427,6.11063
t1555,2.71442,5,11.54334,11.7719,2.71442,5.42883,8.14325,5.42883,6.11451
t1556,2.7167,5,11.55178,11.78011,2.7167,5.43339,8.15009,5.43339,6.11839
t1557,2.71898,5,11.56022,11.78832,2.71898,5.43796,8.15693,5.43796,6.12226
t1558,2.72126,5,11.56866,11.79653,2.72126,5.44252,8.16378,5.44252,6.12614
t1559,2.72354,5,11.5771,11.80474,2.72354,5.44708,8.17062,5.44708,6.13002
t1560,2.72582,5,11.58554,11.81296,2.72582,5.45164,8.17746,5.45164,6.1339
t1561,2.7281,5,11.59398,11.82117,2.7281,5.4562,8.18431,5.4562,6.13777
t1562,2.73038,5,11.60242,11.82938,2.73038,5.46077,8.19115,5.46077,6.14165
t1563,2.73266,5,11.61086,11.83759,2.73266,5.46533,8.19799,5.46533,6.14553
t1564,2.73495,5,11.6193,11.8458,2.73495,5.46989,8.20484,5.46989,6.14941
t1565,2.73723,5,11.62774,11.85401,2.73723,5.47445,8.21168,5.47445,6.15328
t1566,2.73951,5,11.63618,11.86223,2.73951,5.47901,8.21852,5.47901,6.15716
t1567,2.74179,5,11.64462,11.87044,2.74179,5.48358,8.22536,5.48358,6.16104
t1568,2.74407,5,11.65306,11.87865,2.74407,5.48814,8.23221,5.48814,6.16492
t1569,2.74635,5,11.6615,11.88686,2.74635,5.4927,8.23905,5.4927,6.1688
t1570,2.74863,5,11.66994,11.89507,2.74863,5.49726,8.24589,5.49726,6.17267
t1571,2.75091,5,11.67838,11.90328,2.75091,5.50182,8.25274,5.50182,6.17655
t1572,2.75319,5,11.68682,11.9115,2.75319,5.50639,8.25958,5.50639,6.18043
t1573,2.75547,5,11.69526,11.91971,2.75547,5.51095,8.26642,5.51095,6.18431
t1574,2.75776,5,11.7037,11.92792,2.75776,5.51551,8.27327,5.51551,6.18818
t1575,2.76004,5,11.71214,11.93613,2.76004,5.52007,8.28011,5.52007,6.19206
t1576,2.76232,5,11.72057,11.94434,2.76232,5.52464,8.28695,5.52464,6.19594
t1577,2.7646,5,11.72901,11.95255,2.7646,5.5292,8.2938,5.5292,6.19982
t1578,2.76688,5,11.73745,11.96077,2.76688,5.53376,8.30064,5.53376,6.2037
t1579,2.76916,5,11.74589,11.96898,2.76916,5.53832,8.30748,5.53832,6.20757
t1580,2.77144,5,11.75433,11.97719,2.77144,5.54288,8.31432,5.54288,6.21145
t1581,2.77372,5,11.76277,11.9854,2.77372,5.54745,8.32117,5.54745,6.21533
t1582,2.776,5,11.77121,11.99361,2.776,5.55201,8.32801,5.55201,6.21921
t1583,2.77828,5,11.77965,12.00182,2.77828,5.55657,8.33485,5.55657,6.22308
t1584,2.78057,5,11.78809,12.01004,2.78057,5.56113,8.3417,5.56113,6.22696
t1585,2.78285,5,11.79653,12.01825,2.78285,5.56569,8.34854,5.56569,6.23084
t1586,2.78513,5,11.80497,12.02646,2.78513,5.57026,8.35538,5.57026,6.23472
t1587,2.78741,5,11.81341,12.03467,2.78741,5.57482,8.36223,5.57482,6.23859
t1588,2.78969,5,11.82185,12.04288,2.78969,5.57938,8.36907,5.57938,6.24247
t1589,2.79197,5,11.83029,12.05109,2.79197,5.58394,8.37591,5.58394,6.24635
t1590,2.79425,5,11.83873,12.05931,2.79425,5.5885,8.38276,5.5885,6.25023
t1591,2.79653,5,11.84717,12.06752,2.79653,5.59307,8.3896,5.59307,6.25411
t1592,2.79881,5,11.85561,12.07573,2.79881,5.59763,8.39644,5.59763,6.25798
t1593,2.80109,5,11.86405,12.08394,2.80109,5.60219,8.40328,5.60219,6.26186
t1594,2.80338,5,11.87249,12.09215,2.80338,5.60675,8.41013,5.60675,6.26574
t1595,2.80566,5,11.88093,12.10036,2.80566,5.61131,8.41697,5.61131,6.26962
t1596,2.80794,5,11.88937,12.10858,2.80794,5.61588,8.42381,5.61588,6.27349
t1597,2.81022,5,11.89781,12.11679,2.81022,5.62044,8.43066,5.62044,6.27737
t1598,2.8125,5,11.90625,12.125,2.8125,5.625,8.4375,5.625,6.28125
t1599,2.81478,5,11.91469,12.13321,2.81478,5.62956,8.44434,5.62956,6.28513
t1600,2.81706,5,11.92313,12.14142,2.81706,5.63412,8.45119,5.63412,6.28901
t1601,2.81934,5,11.93157,12.14964,2.81934,5.63869,8.45803,5.63869,6.29288
t1602,2.82162,5,11.94001,12.15785,2.82162,5.64325,8.46487,5.64325,6.29676
t1603,2.82391,5,11.94845,12.16606,2.82391,5.64781,8.47172,5.64781,6.30064
t1604,2.82619,5,11.95689,12.17427,2.82619,5.65237,8.47856,5.65237,6.30452
t1605,2.82847,5,11.96533,12.18248,2.82847,5.65693,8.4854,5.65693,6.30839
t1606,2.83075,5,11.97377,12.19069,2.83075,5.6615,8.49224,5.6615,6.31227
t1607,2.83303,5,11.98221,12.19891,2.83303,5.66606,8.49909,5.66606,6.31615
t1608,2.83531,5,11.99065,12.20712,2.83531,5.67062,8.50593,5.67062,6.32003
t1609,2.83759,5,11.99909,12.21533,2.83759,5.67518,8.51277,5.67518,6.32391
t1610,2.83987,5,12.00753,12.22354,2.83987,5.67974,8.51962,5.67974,6.32778
t1611,2.84215,5,12.01597,12.23175,2.84215,5.68431,8.52646,5.68431,6.33166
t1612,2.84443,5,12.02441,12.23996,2.84443,5.68887,8.5333,5.68887,6.33554
t1613,2.84672,5,12.03285,12.24818,2.84672,5.69343,8.54015,5.69343,6.33942
t1614,2.849,5,12.04129,12.25639,2.849,5.69799,8.54699,5.69799,6.34329
t1615,2.85128,5,12.04973,12.2646,2.85128,5.70255,8.55383,5.70255,6.34717
t1616,2.85356,5,12.05817,12.27281,2.85356,5.70712,8.56068,5.70712,6.35105
t1617,2.85584,5,12.06661,12.28102,2.85584,5.71168,8.56752,5.71168,6.35493
t1618,2.85812,5,12.07505,12.28923,2.85812,5.71624,8.57436,5.71624,6.3588
t1619,2.8604,5,12.08349,12.29745,2.8604,5.7208,8.5812,5.7208,6.36268
t1620,2.86268,5,12.09193,12.30566,2.86268,5.72536,8.58805,5.72536,6.36656
t1621,2.86496,5,12.10036,12.31387,2.86496,5.72993,8.59489,5.72993,6.37044
t1622,2.86724,5,12.1088,12.32208,2.86724,5.73449,8.60173,5.73449,6.37432
t1623,2.86953,5,12.11724,12.33029,2.86953,5.73905,8.60858,5.73905,6.37819
t1624,2.87181,5,12.12568,12.3385,2.87181,5.74361,8.61542,5.74361,6.38207
t1625,2.87409,5,12.13412,12.34672,2.87409,5.74818,8.62226,5.74818,6.38595
t1626,2.87637,5,12.14256,12.35493,2.87637,5.75274,8.62911,5.75274,6.38983
t1627,2.87865,5,12.151,12.36314,2.87865,5.7573,8.63595,5.7573,6.3937
t1628,2.88093,5,12.15944,12.37135,2.88093,5.76186,8.64279,5.76186,6.39758
t1629,2.88321,5,12.16788,12.37956,2.88321,5.76642,8.64964,5.76642,6.40146
t1630,2.88549,5,12.17632,12.38777,2.88549,5.77099,8.65648,5.77099,6.40534
t1631,2.88777,5,12.18476,12.39599,2.88777,5.77555,8.66332,5.77555,6.40922
t1632,2.89005,5,12.1932,12.4042,2.89005,5.78011,8.67016,5.78011,6.41309
t1633,2.89234,5,12.20164,12.41241,2.89234,5.78467,8.67701,5.78467,6.41697
t1634,2.89462,5,12.21008,12.42062,2.89462,5.78923,8.68385,5.78923,6.42085
t1635,2.8969,5,12.21852,12.42883,2.8969,5.7938,8.69069,5.7938,6.42473
t1636,2.89918,5,12.22696,12.43704,2.89918,5.79836,8.69754,5.79836,6.4286
t1637,2.90146,5,12.2354,12.44526,2.90146,5.80292,8.70438,5.80292,6.43248
t1638,2.90374,5,12.24384,12.45347,2.90374,5.80748,8.71122,5.80748,6.43636
t1639,2.90602,5,12.25228,12.46168,2.90602,5.81204,8.71807,5.81204,6.44024
t1640,2.9083,5,12.26072,12.46989,2.9083,5.81661,8.72491,5.81661,6.44411
t1641,2.91058,5,12.26916,12.4781,2.91058,5.82117,8.73175,5.82117,6.44799
t1642,2.91286,5,12.2776,12.48631,2.91286,5.82573,8.73859,5.82573,6.45187
t1643,2.91515,5,12.28604,12.49453,2.91515,5.83029,8.74544,5.83029,6.45575
t1644,2.91743,5,12.29448,12.50274,2.91743,5.83485,8.75228,5.83485,6.45963
t1645,2.91971,5,12.30292,12.51095,2.91971,5.83942,8.75912,5.83942,6.4635
t1646,2.92199,5,12.31136,12.51916,2.92199,5.84398,8.76597,5.84398,6.46738
t1647,2.92427,5,12.3198,12.52737,2.92427,5.84854,8.77281,5.84854,6.47126
t1648,2.92655,5,12.32824,12.53558,2.92655,5.8531,8.77965,5.8531,6.47514
t1649,2.92883,5,12.33668,12.5438,2.92883,5.85766,8.7865,5.85766,6.47901
t1650,2.93111,5,12.34512,12.55201,2.93111,5.86223,8.79334,5.86223,6.48289
