DATA,,,,,,,,
key,data,,,,,,,
token_name,Oxygen,,,,,,,
token_symbol,OXY,,,,,,,
start_date,01/12/2021,,,,,,,
start_tokens,10000000000,,,,,,,
emission_schedule,1D,,,,,,,
emission_type,linear_unlock,,,,,,,
emission_incentive,,,,,,,,
DISTRIBUTION,,,,,,,,
entity,Community Fund,Team,Serum Ecosystem Incentives,Maps Ecosystem Incentives,Product and Tech Growth,Private Sale,IEO,Partners
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,ecosystem,team_advisors,ecosystem,ecosystem,team_advisors,investors,public,team_advisors
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
allocation,20,10,15,10,25,10,2,8.00
t1237,9.550931,4.775465,7.946878,4.775465,16.379518,4.775465,2.000000,3.820372
t1238,9.561884,4.780942,7.954272,4.780942,16.388554,4.780942,2.000000,3.824754
t1239,9.572837,4.786418,7.961665,4.786418,16.397590,4.786418,2.000000,3.829135
t1240,9.583790,4.791895,7.969058,4.791895,16.406627,4.791895,2.000000,3.833516
t1241,9.594743,4.797371,7.976451,4.797371,16.415663,4.797371,2.000000,3.837897
t1242,9.605696,4.802848,7.983844,4.802848,16.424699,4.802848,2.000000,3.842278
t1243,9.616648,4.808324,7.991238,4.808324,16.433735,4.808324,2.000000,3.846659
t1244,9.627601,4.813801,7.998631,4.813801,16.442771,4.813801,2.000000,3.851041
t1245,9.638554,4.819277,8.006024,4.819277,16.451807,4.819277,2.000000,3.855422
t1246,9.649507,4.824754,8.013417,4.824754,16.460843,4.824754,2.000000,3.859803
t1247,9.660460,4.830230,8.020811,4.830230,16.469880,4.830230,2.000000,3.864184
t1248,9.671413,4.835706,8.028204,4.835706,16.478916,4.835706,2.000000,3.868565
t1249,9.682366,4.841183,8.035597,4.841183,16.487952,4.841183,2.000000,3.872946
t1250,9.693319,4.846659,8.042990,4.846659,16.496988,4.846659,2.000000,3.877327
t1251,9.704272,4.852136,8.050383,4.852136,16.506024,4.852136,2.000000,3.881709
t1252,9.715225,4.857612,8.057777,4.857612,16.515060,4.857612,2.000000,3.886090
t1253,9.726177,4.863089,8.065170,4.863089,16.524096,4.863089,2.000000,3.890471
t1254,9.737130,4.868565,8.072563,4.868565,16.533133,4.868565,2.000000,3.894852
t1255,9.748083,4.874042,8.079956,4.874042,16.542169,4.874042,2.000000,3.899233
t1256,9.759036,4.879518,8.087349,4.879518,16.551205,4.879518,2.000000,3.903614
t1257,9.769989,4.884995,8.094743,4.884995,16.560241,4.884995,2.000000,3.907996
t1258,9.780942,4.890471,8.102136,4.890471,16.569277,4.890471,2.000000,3.912377
t1259,9.791895,4.895947,8.109529,4.895947,16.578313,4.895947,2.000000,3.916758
t1260,9.802848,4.901424,8.116922,4.901424,16.587349,4.901424,2.000000,3.921139
t1261,9.813801,4.906900,8.124315,4.906900,16.596386,4.906900,2.000000,3.925520
t1262,9.824754,4.912377,8.131709,4.912377,16.605422,4.912377,2.000000,3.929901
t1263,9.835706,4.917853,8.139102,4.917853,16.614458,4.917853,2.000000,3.934283
t1264,9.846659,4.923330,8.146495,4.923330,16.623494,4.923330,2.000000,3.938664
t1265,9.857612,4.928806,8.153888,4.928806,16.632530,4.928806,2.000000,3.943045
t1266,9.868565,4.934283,8.161281,4.934283,16.641566,4.934283,2.000000,3.947426
t1267,9.879518,4.939759,8.168675,4.939759,16.650602,4.939759,2.000000,3.951807
t1268,9.890471,4.945235,8.176068,4.945235,16.659639,4.945235,2.000000,3.956188
t1269,9.901424,4.950712,8.183461,4.950712,16.668675,4.950712,2.000000,3.960570
t1270,9.912377,4.956188,8.190854,4.956188,16.677711,4.956188,2.000000,3.964951
t1271,9.923330,4.961665,8.198248,4.961665,16.686747,4.961665,2.000000,3.969332
t1272,9.934283,4.967141,8.205641,4.967141,16.695783,4.967141,2.000000,3.973713
t1273,9.945235,4.972618,8.213034,4.972618,16.704819,4.972618,2.000000,3.978094
t1274,9.956188,4.978094,8.220427,4.978094,16.713855,4.978094,2.000000,3.982475
t1275,9.967141,4.983571,8.227820,4.983571,16.722892,4.983571,2.000000,3.986857
t1276,9.978094,4.989047,8.235214,4.989047,16.731928,4.989047,2.000000,3.991238
t1277,9.989047,4.994524,8.242607,4.994524,16.740964,4.994524,2.000000,3.995619
t1278,10.000000,5.000000,8.250000,5.000000,16.750000,5.000000,2.000000,4.000000
t1279,10.010953,5.005476,8.257393,5.005476,16.759036,5.005476,2.000000,4.004381
t1280,10.021906,5.010953,8.264786,5.010953,16.768072,5.010953,2.000000,4.008762
t1281,10.032859,5.016429,8.272180,5.016429,16.777108,5.016429,2.000000,4.013143
t1282,10.043812,5.021906,8.279573,5.021906,16.786145,5.021906,2.000000,4.017525
t1283,10.054765,5.027382,8.286966,5.027382,16.795181,5.027382,2.000000,4.021906
t1284,10.065717,5.032859,8.294359,5.032859,16.804217,5.032859,2.000000,4.026287
t1285,10.076670,5.038335,8.301752,5.038335,16.813253,5.038335,2.000000,4.030668
t1286,10.087623,5.043812,8.309146,5.043812,16.822289,5.043812,2.000000,4.035049
t1287,10.098576,5.049288,8.316539,5.049288,16.831325,5.049288,2.000000,4.039430
t1288,10.109529,5.054765,8.323932,5.054765,16.840361,5.054765,2.000000,4.043812
t1289,10.120482,5.060241,8.331325,5.060241,16.849398,5.060241,2.000000,4.048193
t1290,10.131435,5.065717,8.338719,5.065717,16.858434,5.065717,2.000000,4.052574
t1291,10.142388,5.071194,8.346112,5.071194,16.867470,5.071194,2.000000,4.056955
t1292,10.153341,5.076670,8.353505,5.076670,16.876506,5.076670,2.000000,4.061336
t1293,10.164294,5.082147,8.360898,5.082147,16.885542,5.082147,2.000000,4.065717
t1294,10.175246,5.087623,8.368291,5.087623,16.894578,5.087623,2.000000,4.070099
t1295,10.186199,5.093100,8.375685,5.093100,16.903614,5.093100,2.000000,4.074480
t1296,10.197152,5.098576,8.383078,5.098576,16.912651,5.098576,2.000000,4.078861
t1297,10.208105,5.104053,8.390471,5.104053,16.921687,5.104053,2.000000,4.083242
t1298,10.219058,5.109529,8.397864,5.109529,16.930723,5.109529,2.000000,4.087623
t1299,10.230011,5.115005,8.405257,5.115005,16.939759,5.115005,2.000000,4.092004
t1300,10.240964,5.120482,8.412651,5.120482,16.948795,5.120482,2.000000,4.096386
t1301,10.251917,5.125958,8.420044,5.125958,16.957831,5.125958,2.000000,4.100767
t1302,10.262870,5.131435,8.427437,5.131435,16.966867,5.131435,2.000000,4.105148
t1303,10.273823,5.136911,8.434830,5.136911,16.975904,5.136911,2.000000,4.109529
t1304,10.284775,5.142388,8.442223,5.142388,16.984940,5.142388,2.000000,4.113910
t1305,10.295728,5.147864,8.449617,5.147864,16.993976,5.147864,2.000000,4.118291
t1306,10.306681,5.153341,8.457010,5.153341,17.003012,5.153341,2.000000,4.122673
t1307,10.317634,5.158817,8.464403,5.158817,17.012048,5.158817,2.000000,4.127054
t1308,10.328587,5.164294,8.471796,5.164294,17.021084,5.164294,2.000000,4.131435
t1309,10.339540,5.169770,8.479189,5.169770,17.030120,5.169770,2.000000,4.135816
t1310,10.350493,5.175246,8.486583,5.175246,17.039157,5.175246,2.000000,4.140197
t1311,10.361446,5.180723,8.493976,5.180723,17.048193,5.180723,2.000000,4.144578
t1312,10.372399,5.186199,8.501369,5.186199,17.057229,5.186199,2.000000,4.148959
t1313,10.383352,5.191676,8.508762,5.191676,17.066265,5.191676,2.000000,4.153341
t1314,10.394304,5.197152,8.516156,5.197152,17.075301,5.197152,2.000000,4.157722
t1315,10.405257,5.202629,8.523549,5.202629,17.084337,5.202629,2.000000,4.162103
t1316,10.416210,5.208105,8.530942,5.208105,17.093373,5.208105,2.000000,4.166484
t1317,10.427163,5.213582,8.538335,5.213582,17.102410,5.213582,2.000000,4.170865
t1318,10.438116,5.219058,8.545728,5.219058,17.111446,5.219058,2.000000,4.175246
t1319,10.449069,5.224535,8.553122,5.224535,17.120482,5.224535,2.000000,4.179628
t1320,10.460022,5.230011,8.560515,5.230011,17.129518,5.230011,2.000000,4.184009
t1321,10.470975,5.235487,8.567908,5.235487,17.138554,5.235487,2.000000,4.188390
t1322,10.481928,5.240964,8.575301,5.240964,17.147590,5.240964,2.000000,4.192771
t1323,10.492881,5.246440,8.582694,5.246440,17.156627,5.246440,2.000000,4.197152
t1324,10.503834,5.251917,8.590088,5.251917,17.165663,5.251917,2.000000,4.201533
t1325,10.514786,5.257393,8.597481,5.257393,17.174699,5.257393,2.000000,4.205915
t1326,10.525739,5.262870,8.604874,5.262870,17.183735,5.262870,2.000000,4.210296
t1327,10.536692,5.268346,8.612267,5.268346,17.192771,5.268346,2.000000,4.214677
t1328,10.547645,5.273823,8.619660,5.273823,17.201807,5.273823,2.000000,4.219058
t1329,10.558598,5.279299,8.627054,5.279299,17.210843,5.279299,2.000000,4.223439
t1330,10.569551,5.284775,8.634447,5.284775,17.219880,5.284775,2.000000,4.227820
t1331,10.580504,5.290252,8.641840,5.290252,17.228916,5.290252,2.000000,4.232202
t1332,10.591457,5.295728,8.649233,5.295728,17.237952,5.295728,2.000000,4.236583
t1333,10.602410,5.301205,8.656627,5.301205,17.246988,5.301205,2.000000,4.240964
t1334,10.613363,5.306681,8.664020,5.306681,17.256024,5.306681,2.000000,4.245345
t1335,10.624315,5.312158,8.671413,5.312158,17.265060,5.312158,2.000000,4.249726
t1336,10.635268,5.317634,8.678806,5.317634,17.274096,5.317634,2.000000,4.254107
t1337,10.646221,5.323111,8.686199,5.323111,17.283133,5.323111,2.000000,4.258488
t1338,10.657174,5.328587,8.693593,5.328587,17.292169,5.328587,2.000000,4.262870
t1339,10.668127,5.334064,8.700986,5.334064,17.301205,5.334064,2.000000,4.267251
t1340,10.679080,5.339540,8.708379,5.339540,17.310241,5.339540,2.000000,4.271632
t1341,10.690033,5.345016,8.715772,5.345016,17.319277,5.345016,2.000000,4.276013
t1342,10.700986,5.350493,8.723165,5.350493,17.328313,5.350493,2.000000,4.280394
t1343,10.711939,5.355969,8.730559,5.355969,17.337349,5.355969,2.000000,4.284775
t1344,10.722892,5.361446,8.737952,5.361446,17.346386,5.361446,2.000000,4.289157
t1345,10.733844,5.366922,8.745345,5.366922,17.355422,5.366922,2.000000,4.293538
t1346,10.744797,5.372399,8.752738,5.372399,17.364458,5.372399,2.000000,4.297919
t1347,10.755750,5.377875,8.760131,5.377875,17.373494,5.377875,2.000000,4.302300
t1348,10.766703,5.383352,8.767525,5.383352,17.382530,5.383352,2.000000,4.306681
t1349,10.777656,5.388828,8.774918,5.388828,17.391566,5.388828,2.000000,4.311062
t1350,10.788609,5.394304,8.782311,5.394304,17.400602,5.394304,2.000000,4.315444
t1351,10.799562,5.399781,8.789704,5.399781,17.409639,5.399781,2.000000,4.319825
t1352,10.810515,5.405257,8.797097,5.405257,17.418675,5.405257,2.000000,4.324206
t1353,10.821468,5.410734,8.804491,5.410734,17.427711,5.410734,2.000000,4.328587
t1354,10.832421,5.416210,8.811884,5.416210,17.436747,5.416210,2.000000,4.332968
t1355,10.843373,5.421687,8.819277,5.421687,17.445783,5.421687,2.000000,4.337349
t1356,10.854326,5.427163,8.826670,5.427163,17.454819,5.427163,2.000000,4.341731
t1357,10.865279,5.432640,8.834064,5.432640,17.463855,5.432640,2.000000,4.346112
t1358,10.876232,5.438116,8.841457,5.438116,17.472892,5.438116,2.000000,4.350493
t1359,10.887185,5.443593,8.848850,5.443593,17.481928,5.443593,2.000000,4.354874
t1360,10.898138,5.449069,8.856243,5.449069,17.490964,5.449069,2.000000,4.359255
t1361,10.909091,5.454545,8.863636,5.454545,17.500000,5.454545,2.000000,4.363636
t1362,10.920044,5.460022,8.871030,5.460022,17.509036,5.460022,2.000000,4.368018
t1363,10.930997,5.465498,8.878423,5.465498,17.518072,5.465498,2.000000,4.372399
t1364,10.941950,5.470975,8.885816,5.470975,17.527108,5.470975,2.000000,4.376780
t1365,10.952903,5.476451,8.893209,5.476451,17.536145,5.476451,2.000000,4.381161
t1366,10.963855,5.481928,8.900602,5.481928,17.545181,5.481928,2.000000,4.385542
t1367,10.974808,5.487404,8.907996,5.487404,17.554217,5.487404,2.000000,4.389923
t1368,10.985761,5.492881,8.915389,5.492881,17.563253,5.492881,2.000000,4.394304
t1369,10.996714,5.498357,8.922782,5.498357,17.572289,5.498357,2.000000,4.398686
t1370,11.007667,5.503834,8.930175,5.503834,17.581325,5.503834,2.000000,4.403067
t1371,11.018620,5.509310,8.937568,5.509310,17.590361,5.509310,2.000000,4.407448
t1372,11.029573,5.514786,8.944962,5.514786,17.599398,5.514786,2.000000,4.411829
t1373,11.040526,5.520263,8.952355,5.520263,17.608434,5.520263,2.000000,4.416210
t1374,11.051479,5.525739,8.959748,5.525739,17.617470,5.525739,2.000000,4.420591
t1375,11.062432,5.531216,8.967141,5.531216,17.626506,5.531216,2.000000,4.424973
t1376,11.073384,5.536692,8.974535,5.536692,17.635542,5.536692,2.000000,4.429354
t1377,11.084337,5.542169,8.981928,5.542169,17.644578,5.542169,2.000000,4.433735
t1378,11.095290,5.547645,8.989321,5.547645,17.653614,5.547645,2.000000,4.438116
t1379,11.106243,5.553122,8.996714,5.553122,17.662651,5.553122,2.000000,4.442497
t1380,11.117196,5.558598,9.004107,5.558598,17.671687,5.558598,2.000000,4.446878
t1381,11.128149,5.564074,9.011501,5.564074,17.680723,5.564074,2.000000,4.451260
t1382,11.139102,5.569551,9.018894,5.569551,17.689759,5.569551,2.000000,4.455641
t1383,11.150055,5.575027,9.026287,5.575027,17.698795,5.575027,2.000000,4.460022
t1384,11.161008,5.580504,9.033680,5.580504,17.707831,5.580504,2.000000,4.464403
t1385,11.171961,5.585980,9.041073,5.585980,17.716867,5.585980,2.000000,4.468784
t1386,11.182913,5.591457,9.048467,5.591457,17.725904,5.591457,2.000000,4.473165
t1387,11.193866,5.596933,9.055860,5.596933,17.734940,5.596933,2.000000,4.477547
t1388,11.204819,5.602410,9.063253,5.602410,17.743976,5.602410,2.000000,4.481928
t1389,11.215772,5.607886,9.070646,5.607886,17.753012,5.607886,2.000000,4.486309
t1390,11.226725,5.613363,9.078039,5.613363,17.762048,5.613363,2.000000,4.490690
t1391,11.237678,5.618839,9.085433,5.618839,17.771084,5.618839,2.000000,4.495071
t1392,11.248631,5.624315,9.092826,5.624315,17.780120,5.624315,2.000000,4.499452
t1393,11.259584,5.629792,9.100219,5.629792,17.789157,5.629792,2.000000,4.503834
t1394,11.270537,5.635268,9.107612,5.635268,17.798193,5.635268,2.000000,4.508215
t1395,11.281490,5.640745,9.115005,5.640745,17.807229,5.640745,2.000000,4.512596
t1396,11.292442,5.646221,9.122399,5.646221,17.816265,5.646221,2.000000,4.516977
t1397,11.303395,5.651698,9.129792,5.651698,17.825301,5.651698,2.000000,4.521358
t1398,11.314348,5.657174,9.137185,5.657174,17.834337,5.657174,2.000000,4.525739
t1399,11.325301,5.662651,9.144578,5.662651,17.843373,5.662651,2.000000,4.530120
t1400,11.336254,5.668127,9.151972,5.668127,17.852410,5.668127,2.000000,4.534502
t1401,11.347207,5.673604,9.159365,5.673604,17.861446,5.673604,2.000000,4.538883
t1402,11.358160,5.679080,9.166758,5.679080,17.870482,5.679080,2.000000,4.543264
t1403,11.369113,5.684556,9.174151,5.684556,17.879518,5.684556,2.000000,4.547645
t1404,11.380066,5.690033,9.181544,5.690033,17.888554,5.690033,2.000000,4.552026
t1405,11.391019,5.695509,9.188938,5.695509,17.897590,5.695509,2.000000,4.556407
t1406,11.401972,5.700986,9.196331,5.700986,17.906627,5.700986,2.000000,4.560789
t1407,11.412924,5.706462,9.203724,5.706462,17.915663,5.706462,2.000000,4.565170
t1408,11.423877,5.711939,9.211117,5.711939,17.924699,5.711939,2.000000,4.569551
t1409,11.434830,5.717415,9.218510,5.717415,17.933735,5.717415,2.000000,4.573932
t1410,11.445783,5.722892,9.225904,5.722892,17.942771,5.722892,2.000000,4.578313
t1411,11.456736,5.728368,9.233297,5.728368,17.951807,5.728368,2.000000,4.582694
t1412,11.467689,5.733844,9.240690,5.733844,17.960843,5.733844,2.000000,4.587076
t1413,11.478642,5.739321,9.248083,5.739321,17.969880,5.739321,2.000000,4.591457
t1414,11.489595,5.744797,9.255476,5.744797,17.978916,5.744797,2.000000,4.595838
t1415,11.500548,5.750274,9.262870,5.750274,17.987952,5.750274,2.000000,4.600219
t1416,11.511501,5.755750,9.270263,5.755750,17.996988,5.755750,2.000000,4.604600
t1417,11.522453,5.761227,9.277656,5.761227,18.006024,5.761227,2.000000,4.608981
t1418,11.533406,5.766703,9.285049,5.766703,18.015060,5.766703,2.000000,4.613363
t1419,11.544359,5.772180,9.292442,5.772180,18.024096,5.772180,2.000000,4.617744
t1420,11.555312,5.777656,9.299836,5.777656,18.033133,5.777656,2.000000,4.622125
t1421,11.566265,5.783133,9.307229,5.783133,18.042169,5.783133,2.000000,4.626506
t1422,11.577218,5.788609,9.314622,5.788609,18.051205,5.788609,2.000000,4.630887
t1423,11.588171,5.794085,9.322015,5.794085,18.060241,5.794085,2.000000,4.635268
t1424,11.599124,5.799562,9.329409,5.799562,18.069277,5.799562,2.000000,4.639650
t1425,11.610077,5.805038,9.336802,5.805038,18.078313,5.805038,2.000000,4.644031
t1426,11.621030,5.810515,9.344195,5.810515,18.087349,5.810515,2.000000,4.648412
t1427,11.631982,5.815991,9.351588,5.815991,18.096386,5.815991,2.000000,4.652793
t1428,11.642935,5.821468,9.358981,5.821468,18.105422,5.821468,2.000000,4.657174
t1429,11.653888,5.826944,9.366375,5.826944,18.114458,5.826944,2.000000,4.661555
t1430,11.664841,5.832421,9.373768,5.832421,18.123494,5.832421,2.000000,4.665936
t1431,11.675794,5.837897,9.381161,5.837897,18.132530,5.837897,2.000000,4.670318
t1432,11.686747,5.843373,9.388554,5.843373,18.141566,5.843373,2.000000,4.674699
t1433,11.697700,5.848850,9.395947,5.848850,18.150602,5.848850,2.000000,4.679080
t1434,11.708653,5.854326,9.403341,5.854326,18.159639,5.854326,2.000000,4.683461
t1435,11.719606,5.859803,9.410734,5.859803,18.168675,5.859803,2.000000,4.687842
t1436,11.730559,5.865279,9.418127,5.865279,18.177711,5.865279,2.000000,4.692223
t1437,11.741512,5.870756,9.425520,5.870756,18.186747,5.870756,2.000000,4.696605
t1438,11.752464,5.876232,9.432913,5.876232,18.195783,5.876232,2.000000,4.700986
t1439,11.763417,5.881709,9.440307,5.881709,18.204819,5.881709,2.000000,4.705367
t1440,11.774370,5.887185,9.447700,5.887185,18.213855,5.887185,2.000000,4.709748
t1441,11.785323,5.892662,9.455093,5.892662,18.222892,5.892662,2.000000,4.714129
t1442,11.796276,5.898138,9.462486,5.898138,18.231928,5.898138,2.000000,4.718510
t1443,11.807229,5.903614,9.469880,5.903614,18.240964,5.903614,2.000000,4.722892
t1444,11.818182,5.909091,9.477273,5.909091,18.250000,5.909091,2.000000,4.727273
t1445,11.829135,5.914567,9.484666,5.914567,18.259036,5.914567,2.000000,4.731654
t1446,11.840088,5.920044,9.492059,5.920044,18.268072,5.920044,2.000000,4.736035
t1447,11.851041,5.925520,9.499452,5.925520,18.277108,5.925520,2.000000,4.740416
t1448,11.861993,5.930997,9.506846,5.930997,18.286145,5.930997,2.000000,4.744797
t1449,11.872946,5.936473,9.514239,5.936473,18.295181,5.936473,2.000000,4.749179
t1450,11.883899,5.941950,9.521632,5.941950,18.304217,5.941950,2.000000,4.753560
t1451,11.894852,5.947426,9.529025,5.947426,18.313253,5.947426,2.000000,4.757941
t1452,11.905805,5.952903,9.536418,5.952903,18.322289,5.952903,2.000000,4.762322
t1453,11.916758,5.958379,9.543812,5.958379,18.331325,5.958379,2.000000,4.766703
t1454,11.927711,5.963855,9.551205,5.963855,18.340361,5.963855,2.000000,4.771084
t1455,11.938664,5.969332,9.558598,5.969332,18.349398,5.969332,2.000000,4.775465
t1456,11.949617,5.974808,9.565991,5.974808,18.358434,5.974808,2.000000,4.779847
t1457,11.960570,5.980285,9.573384,5.980285,18.367470,5.980285,2.000000,4.784228
t1458,11.971522,5.985761,9.580778,5.985761,18.376506,5.985761,2.000000,4.788609
t1459,11.982475,5.991238,9.588171,5.991238,18.385542,5.991238,2.000000,4.792990
t1460,11.993428,5.996714,9.595564,5.996714,18.394578,5.996714,2.000000,4.797371
t1461,12.004381,6.002191,9.602957,6.002191,18.403614,6.002191,2.000000,4.801752
t1462,12.015334,6.007667,9.610350,6.007667,18.412651,6.007667,2.000000,4.806134
t1463,12.026287,6.013143,9.617744,6.013143,18.421687,6.013143,2.000000,4.810515
t1464,12.037240,6.018620,9.625137,6.018620,18.430723,6.018620,2.000000,4.814896
t1465,12.048193,6.024096,9.632530,6.024096,18.439759,6.024096,2.000000,4.819277
t1466,12.059146,6.029573,9.639923,6.029573,18.448795,6.029573,2.000000,4.823658
t1467,12.070099,6.035049,9.647317,6.035049,18.457831,6.035049,2.000000,4.828039
t1468,12.081051,6.040526,9.654710,6.040526,18.466867,6.040526,2.000000,4.832421
t1469,12.092004,6.046002,9.662103,6.046002,18.475904,6.046002,2.000000,4.836802
t1470,12.102957,6.051479,9.669496,6.051479,18.484940,6.051479,2.000000,4.841183
t1471,12.113910,6.056955,9.676889,6.056955,18.493976,6.056955,2.000000,4.845564
t1472,12.124863,6.062432,9.684283,6.062432,18.503012,6.062432,2.000000,4.849945
t1473,12.135816,6.067908,9.691676,6.067908,18.512048,6.067908,2.000000,4.854326
t1474,12.146769,6.073384,9.699069,6.073384,18.521084,6.073384,2.000000,4.858708
t1475,12.157722,6.078861,9.706462,6.078861,18.530120,6.078861,2.000000,4.863089
t1476,12.168675,6.084337,9.713855,6.084337,18.539157,6.084337,2.000000,4.867470
t1477,12.179628,6.089814,9.721249,6.089814,18.548193,6.089814,2.000000,4.871851
t1478,12.190581,6.095290,9.728642,6.095290,18.557229,6.095290,2.000000,4.876232
t1479,12.201533,6.100767,9.736035,6.100767,18.566265,6.100767,2.000000,4.880613
t1480,12.212486,6.106243,9.743428,6.106243,18.575301,6.106243,2.000000,4.884995
t1481,12.223439,6.111720,9.750821,6.111720,18.584337,6.111720,2.000000,4.889376
t1482,12.234392,6.117196,9.758215,6.117196,18.593373,6.117196,2.000000,4.893757
t1483,12.245345,6.122673,9.765608,6.122673,18.602410,6.122673,2.000000,4.898138
t1484,12.256298,6.128149,9.773001,6.128149,18.611446,6.128149,2.000000,4.902519
t1485,12.267251,6.133625,9.780394,6.133625,18.620482,6.133625,2.000000,4.906900
t1486,12.278204,6.139102,9.787788,6.139102,18.629518,6.139102,2.000000,4.911281
t1487,12.289157,6.144578,9.795181,6.144578,18.638554,6.144578,2.000000,4.915663
t1488,12.300110,6.150055,9.802574,6.150055,18.647590,6.150055,2.000000,4.920044
t1489,12.311062,6.155531,9.809967,6.155531,18.656627,6.155531,2.000000,4.924425
t1490,12.322015,6.161008,9.817360,6.161008,18.665663,6.161008,2.000000,4.928806
t1491,12.332968,6.166484,9.824754,6.166484,18.674699,6.166484,2.000000,4.933187
t1492,12.343921,6.171961,9.832147,6.171961,18.683735,6.171961,2.000000,4.937568
t1493,12.354874,6.177437,9.839540,6.177437,18.692771,6.177437,2.000000,4.941950
t1494,12.365827,6.182913,9.846933,6.182913,18.701807,6.182913,2.000000,4.946331
t1495,12.376780,6.188390,9.854326,6.188390,18.710843,6.188390,2.000000,4.950712
t1496,12.387733,6.193866,9.861720,6.193866,18.719880,6.193866,2.000000,4.955093
t1497,12.398686,6.199343,9.869113,6.199343,18.728916,6.199343,2.000000,4.959474
t1498,12.409639,6.204819,9.876506,6.204819,18.737952,6.204819,2.000000,4.963855
t1499,12.420591,6.210296,9.883899,6.210296,18.746988,6.210296,2.000000,4.968237
t1500,12.431544,6.215772,9.891292,6.215772,18.756024,6.215772,2.000000,4.972618
t1501,12.442497,6.221249,9.898686,6.221249,18.765060,6.221249,2.000000,4.976999
t1502,12.453450,6.226725,9.906079,6.226725,18.774096,6.226725,2.000000,4.981380
t1503,12.464403,6.232202,9.913472,6.232202,18.783133,6.232202,2.000000,4.985761
t1504,12.475356,6.237678,9.920865,6.237678,18.792169,6.237678,2.000000,4.990142
t1505,12.486309,6.243154,9.928258,6.243154,18.801205,6.243154,2.000000,4.994524
t1506,12.497262,6.248631,9.935652,6.248631,18.810241,6.248631,2.000000,4.998905
t1507,12.508215,6.254107,9.943045,6.254107,18.819277,6.254107,2.000000,5.003286
t1508,12.519168,6.259584,9.950438,6.259584,18.828313,6.259584,2.000000,5.007667
t1509,12.530120,6.265060,9.957831,6.265060,18.837349,6.265060,2.000000,5.012048
t1510,12.541073,6.270537,9.965225,6.270537,18.846386,6.270537,2.000000,5.016429
t1511,12.552026,6.276013,9.972618,6.276013,18.855422,6.276013,2.000000,5.020811
t1512,12.562979,6.281490,9.980011,6.281490,18.864458,6.281490,2.000000,5.025192
t1513,12.573932,6.286966,9.987404,6.286966,18.873494,6.286966,2.000000,5.029573
t1514,12.584885,6.292442,9.994797,6.292442,18.882530,6.292442,2.000000,5.033954
t1515,12.595838,6.297919,10.002191,6.297919,18.891566,6.297919,2.000000,5.038335
t1516,12.606791,6.303395,10.009584,6.303395,18.900602,6.303395,2.000000,5.042716
t1517,12.617744,6.308872,10.016977,6.308872,18.909639,6.308872,2.000000,5.047097
t1518,12.628697,6.314348,10.024370,6.314348,18.918675,6.314348,2.000000,5.051479
t1519,12.639650,6.319825,10.031763,6.319825,18.927711,6.319825,2.000000,5.055860
t1520,12.650602,6.325301,10.039157,6.325301,18.936747,6.325301,2.000000,5.060241
t1521,12.661555,6.330778,10.046550,6.330778,18.945783,6.330778,2.000000,5.064622
t1522,12.672508,6.336254,10.053943,6.336254,18.954819,6.336254,2.000000,5.069003
t1523,12.683461,6.341731,10.061336,6.341731,18.963855,6.341731,2.000000,5.073384
t1524,12.694414,6.347207,10.068729,6.347207,18.972892,6.347207,2.000000,5.077766
t1525,12.705367,6.352683,10.076123,6.352683,18.981928,6.352683,2.000000,5.082147
t1526,12.716320,6.358160,10.083516,6.358160,18.990964,6.358160,2.000000,5.086528
t1527,12.727273,6.363636,10.090909,6.363636,19.000000,6.363636,2.000000,5.090909
t1528,12.738226,6.369113,10.098302,6.369113,19.009036,6.369113,2.000000,5.095290
t1529,12.749179,6.374589,10.105696,6.374589,19.018072,6.374589,2.000000,5.099671
t1530,12.760131,6.380066,10.113089,6.380066,19.027108,6.380066,2.000000,5.104053
t1531,12.771084,6.385542,10.120482,6.385542,19.036145,6.385542,2.000000,5.108434
t1532,12.782037,6.391019,10.127875,6.391019,19.045181,6.391019,2.000000,5.112815
t1533,12.792990,6.396495,10.135268,6.396495,19.054217,6.396495,2.000000,5.117196
t1534,12.803943,6.401972,10.142662,6.401972,19.063253,6.401972,2.000000,5.121577
t1535,12.814896,6.407448,10.150055,6.407448,19.072289,6.407448,2.000000,5.125958
t1536,12.825849,6.412924,10.157448,6.412924,19.081325,6.412924,2.000000,5.130340
t1537,12.836802,6.418401,10.164841,6.418401,19.090361,6.418401,2.000000,5.134721
t1538,12.847755,6.423877,10.172234,6.423877,19.099398,6.423877,2.000000,5.139102
t1539,12.858708,6.429354,10.179628,6.429354,19.108434,6.429354,2.000000,5.143483
t1540,12.869660,6.434830,10.187021,6.434830,19.117470,6.434830,2.000000,5.147864
t1541,12.880613,6.440307,10.194414,6.440307,19.126506,6.440307,2.000000,5.152245
t1542,12.891566,6.445783,10.201807,6.445783,19.135542,6.445783,2.000000,5.156627
t1543,12.902519,6.451260,10.209200,6.451260,19.144578,6.451260,2.000000,5.161008
t1544,12.913472,6.456736,10.216594,6.456736,19.153614,6.456736,2.000000,5.165389
t1545,12.924425,6.462212,10.223987,6.462212,19.162651,6.462212,2.000000,5.169770
t1546,12.935378,6.467689,10.231380,6.467689,19.171687,6.467689,2.000000,5.174151
